title,published,source,venue,doi,url,pdf_url,score,matched_terms,ai_summary_zh
Benchmark Gifts: Four Measurable Workload Properties That Decided Agent-Mechanism Transfer in a Local-First Harness,2026-07-29,OpenAlex,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21688616,https://doi.org/10.5281/zenodo.21688616,https://doi.org/10.5281/zenodo.21688616,19,self-evolution + agent; self-improving agents,本研究基于KAOS开源本地优先Agent框架，通过三个月内对十三个机制候选（其中十一个源自已发表论文）的杀灭测试，识别出四个可测量的工作负载属性——封闭动作词汇、密集结果信号、词汇锚定任务文本及每任务专家参考。这些属性被命名为“基准馈赠”，其存在与否直接决定机制迁移成败，为自进化Agent机制选择提供了可证伪的实用假设。
Rethinking Self-Evolution: A Constrained Exploration-Exploitation Process for Mitigating Skill Overfitting,2026-07-29,OpenAlex,arXiv (Cornell University),,https://openalex.org/W7172068519,https://arxiv.org/pdf/2607.26643,10,self-evolution + agent,提出SkillBoost框架，将技能自我进化视为受约束的探索-利用过程，以缓解技能过拟合问题。该方法通过结构化利用定位失败、先验引导探索生成修复候选、验证接受确保性能不退化，在23种模型-基准配置上取得最优效果，并验证了技能可迁移至其他智能体。
RSIBench-Data: Benchmarking Data-Centric Research for Recursive Self-Improvement,2026-07-28,OpenAlex,arXiv (Cornell University),,https://openalex.org/W7171902781,https://arxiv.org/pdf/2607.25886,19,recursive self-improvement; self-evolution + agent,递归自我改进需要将模型失败证据转化为更优模型，而数据中心的后期训练研究涉及诊断能力差距、设计训练数据策略及从检查点反馈中学习。为此，我们提出RSIBench-Data基准，在固定后期训练栈下评估LLM代理作为数据中心研究者的能力，代理需迭代修订数据策略。在六个基准上测试四个前沿代理，发现它们虽能做出有效发现，但改进不一致，且轨迹分析揭示强运行中的四种模式，为可审计的研究能力测试提供了基础。
Self-Authored Verification Is Unreliable in Heuristic Self-Improving Agents,2026-07-27,OpenAlex,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2607.24300,https://doi.org/10.48550/arxiv.2607.24300,https://doi.org/10.48550/arxiv.2607.24300,23,self-evolution + agent; self-improving agents,自进化智能体通过反复重写策略或规则来提升能力，但依赖自编测试作为验证信号会导致验证-部署差距，即自评分数近乎完美而实际性能下降。本文引入密封外生接受循环（SEAL），通过固定审计比较候选方案与现有方案，仅返回接受/拒绝结果，有效防止真实性能退化，实验表明该方法在六种模型上优于未受保护的基线。
A Unified Framework for Self-Evolving and Self-Healing Artificial Intelligence Agents,2026-07-26,OpenAlex,Advanced International Journal of Multidisciplinary Research,https://doi.org/10.62127/aijmr.2026.v04i04.1435,https://doi.org/10.62127/aijmr.2026.v04i04.1435,https://www.aijmr.com/papers/2026/4/1435.pdf,22,self evolving agents; self-evolution + agent,该论文提出一个统一的自进化与自修复智能体框架，通过四轴分类法和双循环架构整合记忆、反思等进化机制与故障监控、诊断等修复能力，并定义了选择性持久化规则以防止紧急行为成为不安全永久更新。
"CausalForge: A Formally Grounded, Self-Improving Agentic Framework for Automated Research in Causal Inference",2026-07-24,OpenAlex,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2607.22511,https://doi.org/10.48550/arxiv.2607.22511,https://doi.org/10.48550/arxiv.2607.22511,10,self-evolution + agent,CausalForge是一个基于Lean证明助手的因果推断自动化研究框架，通过Causalean形式化库和CausalSmith自进化智能体流水线，实现研究选题、结果提出、形式化证明及人工审核的闭环，并引入语句审计机制确保形式定理与科学主张的一致性。
Skill Self-Play: Pushing the Frontier of LLM Capability with Co-Evolving Skills,2026-07-24,OpenAlex,arXiv (Cornell University),,https://openalex.org/W7171601840,https://arxiv.org/pdf/2607.22529,8,self-evolution + agent,该研究提出技能自博弈（Skill-SP）协同进化框架，通过提议者、求解者和动态技能控制器在强化学习循环中共同进化，以平衡任务多样性与验证可靠性。在工具使用和推理基准上，该框架持续提升模型性能上限，并显著改善初始不匹配模型的表现。
AREX: Towards a Recursively Self-Improving Agent for Deep Research,2026-07-23,OpenAlex,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2607.21461,https://doi.org/10.48550/arxiv.2607.21461,https://doi.org/10.48550/arxiv.2607.21461,23,self-evolution + agent; self-improving agent,AREX提出了一种递归自改进的深度研究智能体，通过交替执行内部研究循环和外部自改进循环，在验证中间结果后引导后续搜索，并学习自主上下文更新工具压缩交互历史，在多个基准测试中显著优于同等规模的基线模型。
"Knowledge Manifolds for Academic Evaluation: A Geometric Framework Unifying Envelopment Analysis, Information Retrieval, and Self-Improving Agents",2026-07-23,OpenAlex,,https://doi.org/10.13140/rg.2.2.19516.19842,https://doi.org/10.13140/rg.2.2.19516.19842,https://doi.org/10.13140/rg.2.2.19516.19842,23,self-evolution + agent; self-improving agents,该论文提出了一种知识流形几何框架，用于学术评估，统一了包络分析、信息检索与自改进代理方法，研究对象为自进化代理的评估机制。
EvoDRC: A Self-Evolving Agentic Framework for Automated DRC Violation Repair,2026-07-22,OpenAlex,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2607.20019,https://doi.org/10.48550/arxiv.2607.20019,https://doi.org/10.48550/arxiv.2607.20019,10,self-evolution + agent,EvoDRC提出了一种自进化智能体框架，用于自动化版图设计规则违例修复。该框架通过从无关参考设计中提取知识初始化层专用修复技能，并利用目标设计中的可追溯修复经验持续进化这些技能，在七个模块级设计上实现了73.5%的违例减少。
Knowledge-Centric Self-Improvement,2026-07-21,OpenAlex,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2607.19592,https://doi.org/10.48550/arxiv.2607.19592,https://doi.org/10.48550/arxiv.2607.19592,10,self-evolution + agent,本研究提出知识中心型自我改进范式，通过让通用型智能体在完成任务后向共享知识库贡献基于证据的见解，并经过知识蒸馏实现系统提升。在抽象推理、编程和终端基准测试中，该协议相比智能体中心方法提高了任务解决率并降低了成本，且蒸馏知识可迁移至未训练任务和不同大语言模型家族。
Verifiable Self-Evolution for Open-Ended Dialogue Skills via Future-Feedback Prediction,2026-07-21,OpenAlex,arXiv (Cornell University),,https://openalex.org/W7170225066,https://arxiv.org/pdf/2607.18973,10,self-evolution + agent,针对开放域对话中自进化智能体因用户反应动态变化而无法直接验证技能的问题，提出未来反馈技能进化方法，通过将自进化目标从规定当前回答转向预测用户后续信号，在固定日志元组上实现可验证的文本技能优化，从而将动态对话反馈转化为固定离线学习目标。
Mechanistic Attention Guidance for Agent Memory Refinement,2026-07-20,OpenAlex,arXiv (Cornell University),,https://openalex.org/W7170112036,https://arxiv.org/pdf/2607.17621,8,self-evolution + agent,现有自进化记忆系统主要基于文本输出改进智能体记忆，但忽略了检索记忆在任务执行中的实际利用机制。该研究提出注意力引导记忆精炼框架（AGMR），通过分析检索头注意力构建上下文利用矩阵，揭示记忆段的使用模式并指导针对性更新，在交互决策基准上提升了任务性能和记忆效率。
Self-Modifying Lean Proof Agents with Verifier-Grounded Benchmark Coevolution,2026-07-19,OpenAlex,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2607.17352,https://openalex.org/W7170111518,https://arxiv.org/pdf/2607.17352,20,self-evolution + agent; self-evolving agents,本研究提出一种自进化Lean证明智能体，其核心贡献在于将可变的证明工作流、提示和工具封装在固定可信运行时中，并通过验证器驱动的协同进化机制同时优化智能体及其基准测试。实验表明，该协同进化智能体在miniF2F测试集上达到45.1%的解决率，显著优于固定基准智能体的32.0%和初始智能体的12.7%。
Clarify Before Executing: A Self-Evolving Agent for Resolving Intent Asymmetry in 3D Tool Orchestration,2026-07-17T07:10:46Z,arXiv,cs.CV,https://doi.org/10.48550/arxiv.2607.16352,https://arxiv.org/abs/2607.16352v1,https://arxiv.org/pdf/2607.16352v1,24,self-evolution + agent; self-evolving agent,CLARE是一种自进化3D智能体，通过将生成流程解耦为四个认知角色，在调用3D工具前主动澄清用户模糊指令，解决意图不对称问题。该智能体利用模拟多轮交互自我进化澄清策略，在620个场景的基准测试中，单步和多步任务成功率分别达60.40%和43.34%，性能较现有基线提升一倍以上。
Recursive Harness Self-Improvement,2026-07-17,OpenAlex,arXiv (Cornell University),,https://openalex.org/W7169923222,https://arxiv.org/pdf/2607.15524,10,self-evolution + agent,本文提出递归式框架自我改进方法（RHI），将智能体框架表示为提示级别的循环规范，并通过基于自身修订历史的成对反馈进行迭代优化。在30个合成机器学习研究任务中，该方法仅需少量迭代即可显著提升低推理能力智能体的性能上限，同时将推理成本降低高达60%，其改进主要源于更有效的任务特定上下文管理而非更长的推理轨迹。
SEED: Self-Evolving On-Policy Distillation for Agentic Reinforcement Learning,2026-07-16,OpenAlex,arXiv (Cornell University),,https://openalex.org/W7169689242,https://arxiv.org/pdf/2607.14777,10,self-evolution + agent,SEED提出了一种自进化在线策略蒸馏框架，通过将已完成轨迹转化为事后技能并提取密集的令牌级蒸馏信号，弥补了基于结果的强化学习中稀疏奖励与策略学习之间的监督差距。在文本和视觉智能体任务上的实验表明，该方法持续提升了性能和样本效率，并展现出对未见场景的鲁棒泛化能力。
A Self-Evolving Agent for Longitudinal Personal Health Management,2026-07-15,OpenAlex,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2607.13940,https://openalex.org/W7169633861,https://arxiv.org/pdf/2607.13940,24,self-evolution + agent; self-evolving agent,提出HealthClaw开源智能体架构，通过分离共享安全规则与私有纵向记忆，实现个人健康管理的自进化。在900次纵向支持测试中，答案准确率从0.2%提升至45.7%，且上下文暴露量降低71.7%，在生物医学任务中平均绝对增益达27.0个百分点。
HarnessBank: Semantic Gene-Bank Search with Gated Verification for Agent-Harness Self-Evolution,2026-07-15,OpenAlex,arXiv (Cornell University),,https://openalex.org/W7169633026,https://arxiv.org/pdf/2607.13683,24,self-evolution + agent; self-evolving agent,提出一种自进化Agent框架，通过门控语义质量多样性存档（GSME）分离补丁生成与信用分配，由确定性代码负责采样和显著性测试，确保改进可信。在七个领域使用冻结模型，训练后密封测试显示性能提升9-15.5个百分点，且泛化保持率86-147%，证明诊断-信用循环可跨模型迁移。
"SkillForge: Forging Domain-Specific, Self-Evolving Agent Skills in Cloud Technical Support",2026-07-15,OpenAlex,,https://doi.org/10.1145/3805712.3808466,https://doi.org/10.1145/3805712.3808466,https://doi.org/10.1145/3805712.3808466,24,self-evolution + agent; self-evolving agent,SkillForge提出了一种面向云技术支持的自进化Agent框架，通过领域上下文化的技能创建器和三阶段故障诊断优化流水线，实现技能从创建到评估再到优化的闭环迭代。实验表明，该方法能生成更符合实际任务需求的初始技能，并在多轮部署反馈中持续提升技能质量，甚至超越专家手工编写的知识。
Reward-Free Evolving Agents via Pairwise Validator,2026-07-15,OpenAlex,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2607.14408,https://openalex.org/W7169689355,https://arxiv.org/pdf/2607.14408,8,self-evolution + agent,提出一种基于成对验证器的无奖励自进化智能体框架，用冻结大语言模型对父代与子代智能体进行二元比较，替代传统标量奖励信号。该方法无需领域专家标注和训练，在多个自进化引擎和不同智能体形态上，以更低成本达到或超越全奖励基线的任务准确率。
Who Grades the Grader? Co-Evolving Evaluation Metrics and Skills for Self-Improving LLM Agents,2026-07-14T14:02:50Z,arXiv,cs.AI,https://doi.org/10.48550/arxiv.2607.12790,https://arxiv.org/abs/2607.12790v2,https://arxiv.org/pdf/2607.12790v2,22,self-evolution + agent; self-evolving agent,针对自进化智能体系统中评估指标缺失的问题，提出一种双循环协同进化框架，通过搜索小型缺陷检测器的组合来进化透明可审查的评估指标，并与技能生命周期管理循环共同进化。实验表明，该方法在代码生成、文本到SQL等任务中能保留88-110%的基准提升效果，且通过锚定约束和外部审计机制防止指标退化或被利用。
"Self-Aware Recursively Self-Improving Agents for Personal Singularity: A Goal-, Scope-, Tool-, and Benchmark-Driven Multi-Agent Architecture",2026-07-14,OpenAlex,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2607.12254,https://openalex.org/W7169473434,https://arxiv.org/pdf/2607.12254,30,recursive self-improvement; self-evolution + agent; self-improving agents,提出一种受治理的多智能体架构，用于实现递归自改进智能体，并以个人奇点作为有界人机共发展目标。每个智能体由目标契约、范围、工具注册表等定义，通过快速规划-执行-验证循环与慢速证据门控改进循环协同运作，并形式化范围、路由及改进接受等机制，提供安全不变量与实现路线图。
Self-Improvements in Modern Agentic Systems: A Survey,2026-07-14,OpenAlex,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2607.13104,https://doi.org/10.48550/arxiv.2607.13104,https://doi.org/10.48550/arxiv.2607.13104,19,self-evolution + agent; self-improving agents,该综述将现代自进化智能体定义为将经验转化为能力积累的自适应系统，提出一个系统级框架，将智能体表示为基础模型与提示、记忆、工具和控制逻辑等操作支架的耦合配置，并形式化自进化为自我诱导的更新算子。
Scattering Amplitudes as Programs: Self-Evolving Search for Theory and Event Generation,2026-07-14,OpenAlex,arXiv (Cornell University),,https://openalex.org/W7171602103,https://arxiv.org/pdf/2607.21629,10,self-evolution + agent,将散射振幅视为计算机程序，通过外部生成-评估-选择循环嵌入仓库级编码智能体，实现自进化搜索以优化振幅计算。该方法在缩放、结构和精确运算三种目标下分别取得805倍加速、减少项间抵消及47.7倍算术缩减，并显著提升与现有生成器的性能差距。
Mako: A Self-Evolving Agentic Operating System (SE-AOS) for Autonomous Web Exploitation,2026-07-13T09:07:30Z,arXiv,cs.CR,https://doi.org/10.48550/arxiv.2607.11288,https://arxiv.org/abs/2607.11288v1,https://arxiv.org/pdf/2607.11288v1,10,self-evolution + agent,Mako提出自进化智能体操作系统（SE-AOS），将漏洞利用能力视为可运行时扩展的可变内核，通过观察自身失败、合成新能力并在实时目标上验证后热加载回系统。作为首个SE-AOS实例，Mako在104个CTF式Web应用基准测试中实现全覆盖，证明能力而非推理是自主利用的关键瓶颈。
Phantom Guardrails: When Self-Improving Agent Harnesses Fix Failures That Never Happened,2026-07-13,OpenAlex,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2607.13083,https://doi.org/10.48550/arxiv.2607.13083,https://doi.org/10.48550/arxiv.2607.13083,23,self-evolution + agent; self-improving agent,自进化智能体在自动优化过程中会虚构从未发生的失败，并为此添加不必要的防护栏。通过确定性微实验室验证，当输入包含类似游戏规则的无害模式时，智能体在25%的运行中虚构失败并启用防护栏，而移除特定条件可消除此现象。
The Path to Self-Evolving Clinical Systems: Scaling Medical Agents from Assistance to Autonomy,2026-07-13,OpenAlex,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2607.11175,https://doi.org/10.48550/arxiv.2607.11175,https://doi.org/10.48550/arxiv.2607.11175,21,self improving agents; self-evolution + agent,该论文从临床部署视角出发，提出医疗智能体应作为部分可观测环境下的序列决策系统，并构建了包含框架、能力与环境扩展的统一扩展主轴，将临床环境扩展与自我进化定位为关键研究前沿，为构建可信赖的自主医疗系统提供了路线图。
From World Action Models to Embodied Brains: A Roadmap for Open-World Physical Intelligence,2026-07-13,OpenAlex,arXiv (Cornell University),,https://openalex.org/W7168433038,https://arxiv.org/pdf/2607.11689,8,self-evolution + agent,这篇论文提出了一条面向开放世界物理智能的协同进化路线图，核心是“具身大脑”这一长期模型目标。通过整合世界行动模型（WAMs）的预测功能与物理约束，并采用共享契约和闭环后训练机制，该路线图旨在构建能够自适应和自我进化的具身智能体。
LOGOS: A Living Logic for AI Agent Teams That Evolve With Humans,2026-07-12,OpenAlex,arXiv (Cornell University),,https://openalex.org/W7168433967,https://arxiv.org/pdf/2607.10878,8,self-evolution + agent,LOGOS 提出一种可插拔的自进化与治理层，通过将多模态输入编译为版本化智能体包，并利用事件追踪与失败封闭验证机制，实现智能体团队在人类监督下的持续进化。该方法确保智能体可自主行动、学习与改进，但所有变更必须经过人类授权与证据验证，从而构建可问责的人机协作闭环。
Falsifiable Release Gates for Self-Improving Systems: Standing Invariants at Scale,2026-07-11,OpenAlex,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2607.13070,https://openalex.org/W7169689153,https://arxiv.org/pdf/2607.13070,21,self-evolution + agent; self-improving agent,该研究提出可证伪发布门控方法，用于构建和验证自改进智能体运行时。方法要求每项新能力在发布前必须通过预设的机器可验证验收套件，并保持固定不变量。作者在Antahkarana运行时中通过七个门控实现，利用控制环铸造能力令牌，对百万级状态空间进行穷举检查，确保安全属性。
COvolve: Adversarial Co-Evolution of Large-Language-Model-Generated Policies and Environments via Two-Player Zero-Sum Game,2026-07-10,OpenAlex,Proceedings of the Genetic and Evolutionary Computation Conference,https://doi.org/10.1145/3795095.3805144,https://doi.org/10.1145/3795095.3805144,https://doi.org/10.1145/3795095.3805144,9,continually improving agents,COvolve提出一种基于大语言模型的对抗性协同进化框架，将环境与智能体策略建模为双人零和博弈，通过生成可执行Python代码实现自动化课程学习。该方法通过计算混合策略纳什均衡获得元策略，确保智能体在应对新环境时不遗忘已有能力，在自动驾驶、迷宫求解等任务中验证了其生成渐进复杂环境的能力。
Exploring Agentic Workflows for Generating High Quality Math Visual Aids,2026-07-10,OpenAlex,arXiv (Cornell University),,https://openalex.org/W7168432552,https://arxiv.org/pdf/2607.09839,8,self-evolution + agent,该论文提出一种自进化智能体工作流，使大语言模型能通过自我评估与迭代反馈提升K-12数学图表生成质量。研究探索了模型自主生成质量评估问题并利用视觉语言模型反馈改进图表的能力，初步验证了该方法在提升AI生成图表准确性与教育适用性方面的潜力。
Tool-Making and Self-Evolving LLM Agents in Low-Latency Systems,2026-07-09T00:27:13Z,arXiv,cs.CL,https://doi.org/10.48550/arxiv.2607.08010,https://arxiv.org/abs/2607.08010v1,https://arxiv.org/pdf/2607.08010v1,22,self-evolution + agent; self-evolving agents,提出一种工具制作与自进化流水线，通过将重复的标准操作流程步骤编译为经过验证的版本化工具，替代推理时的代码生成循环，从而降低延迟并提升可靠性。在物流中心警报分类系统中部署后，工具调用将p50延迟降低42%，端到端错误率减少53%，并支持版本化审计与数据漂移检测。
Hayula Core: A Self-Improving Agent Platform with Skill-Based Architecture and Multi-Layer Memory,2026-07-09,OpenAlex,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21274404,https://doi.org/10.5281/zenodo.21274404,https://doi.org/10.5281/zenodo.21274404,23,self-evolution + agent; self-improving agent,Hayula Core是一个完全基于Python的自改进AI Agent运行时，通过技能架构、四层记忆系统和自我修复调度器实现自主进化，其核心贡献在于Agent能基于执行结果自主评估、修改和再生技能代码，从而驱动91个Agent在4台设备上持续运行。
Hayula Research Paper,2026-07-09,OpenAlex,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21274497,https://doi.org/10.5281/zenodo.21274497,https://doi.org/10.5281/zenodo.21274497,19,self-evolution + agent; self-improving agent,TRUSTMEM-Hayula将TRUSTMEM的可信记忆巩固与EvoTest的进化式自我改进相结合，部署在Siyaq上下文工程框架中，通过记忆转换验证器和偏好引导强化学习实现79%的记忆损坏减少，并利用进化器代理自动分析执行片段以持续优化角色代理配置。
From Atomic Actions to Standard Operating Procedures: Iterative Tool Optimization for Self-Evolving LLM Agents,2026-07-08T12:09:49Z,arXiv,cs.AI,https://doi.org/10.48550/arxiv.2607.07321,https://arxiv.org/abs/2607.07321v1,https://arxiv.org/pdf/2607.07321v1,22,self-evolution + agent; self-evolving agents,该研究提出EvoSOP框架，使大语言模型智能体通过将原子动作合成为可复用的标准操作程序（SOP）实现自进化，并采用构建、合并、评估和剪枝的迭代优化生命周期来动态优化工具集。实验表明，该方法显著提升任务成功率并减少交互轮次，为自进化智能体的可扩展开发提供了有效路径。
The Blind Curator: How a Biased Judge Silently Disables Skill Retirement in Self-Evolving Agents,2026-07-08,OpenAlex,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2607.07436,https://openalex.org/W7167981607,https://arxiv.org/pdf/2607.07436,36,self-evolution + agent; self-evolving agent; self-evolving agents,自进化智能体通过观察技能失败来淘汰不良技能，但若裁判存在偏差，这一机制会失效。本文通过有偏奖励分析和行为实验，证明“假通过”偏差会无声地禁用基于贡献的技能淘汰机制，且该机制失效具有普遍性，但下游性能影响取决于具体情境。
Recursive Self-Improvement in AI: From Bounded Self-Refinement to Autonomous Research Loops,2026-07-08,OpenAlex,arXiv (Cornell University),,https://openalex.org/W7167980696,https://arxiv.org/pdf/2607.07663,9,recursive self-improvement,该论文通过分析1250篇arXiv论文，构建了AI自我改进的分类体系，区分了有界自我优化（收敛、可评估的工业实践）与开放式递归自我改进（受限于基础要求、崩溃动态和计算约束），并重点研究了自我评估机制的设计空间及其验证层级。
Evolutionary multi-agent reinforcement learning for crisis-aware demographic policy optimization,2026-07-08,OpenAlex,Frontiers in Big Data,https://doi.org/10.3389/fdata.2026.1842233,https://doi.org/10.3389/fdata.2026.1842233,https://www.frontiersin.org/journals/big-data/articles/10.3389/fdata.2026.1842233/pdf,8,self-evolution + agent,提出MADDPG-EVO-DGM混合算法，将多智能体深度强化学习与进化优化及元学习相结合，用于危机场景下的区域人口政策优化。每个区域作为自主智能体学习调控人口政策，通过周期性进化“助推器”和达尔文-哥德尔机器元学习机制实现自改进，在俄罗斯八联邦区域模拟中表现出更快的收敛速度和更高的危机韧性。
MetaSkill-Evolve: Recursive Self-Improvement of LLM Agents via Two-Timescale Meta-Skill Evolution,2026-07-06T16:40:23Z,arXiv,cs.AI,https://doi.org/10.48550/arxiv.2607.05297,https://arxiv.org/abs/2607.05297v1,https://arxiv.org/pdf/2607.05297v1,30,recursive self-improvement; self-evolution + agent; self-improving agents,提出MetaSkill-Evolve框架，通过双时间尺度机制实现LLM Agent技能改进的递归自进化：任务技能在快循环中进化，元技能在慢循环中自我改进。在三个Agent基准测试中，该方法相比无技能、静态技能和单层进化基线均取得显著性能提升。
EvoAgentBench: Benchmarking Agent Self-Evolution via Ability Transfer,2026-07-06T15:17:09Z,arXiv,cs.AI,https://doi.org/10.48550/arxiv.2607.05202,https://arxiv.org/abs/2607.05202v1,https://arxiv.org/pdf/2607.05202v1,24,agent self-evolution; self-evolution + agent,EvoAgentBench是一个评估智能体自我进化能力的基准，通过能力迁移在四个智能体领域（网络研究、算法推理、软件工程和知识工作）中测试程序性经验的复用。该基准从智能体执行中提取可操作的能力单元，构建领域特定的能力图，并基于528/267的训练/测试划分，发现当前自动方法无法在所有设置中持续获得正向增益。
Towards Self-Evolving Agents: A Human-Inspired Adaptive Exploration-Exploitation Framework for Genetic Network Programming,2026-07-04T18:18:56Z,arXiv,cs.NE,https://doi.org/10.48550/arxiv.2607.11913,https://arxiv.org/abs/2607.11913v1,https://arxiv.org/pdf/2607.11913v1,24,self-evolution + agent; self-evolving agents,提出人类启发式遗传网络规划（HGNP）框架，通过模拟儿童期广泛探索与成年期专注利用的发育模式，动态调节自进化智能体在进化过程中的探索-利用平衡。该方法引入自适应交叉变异算子和循环消除机制，在Tileworld基准测试中显著提升了智能体策略性能。
Promotion Governance for Closed-Model Capability Evolution: Capability Admission Control for Runtime Self-Improving Agents,2026-07-04,OpenAlex,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21186856,https://doi.org/10.5281/zenodo.21186856,https://doi.org/10.5281/zenodo.21186856,23,self-evolution + agent; self-improving agents,针对闭源模型无法通过参数更新积累新能力的限制，提出一种运行时能力准入控制机制——晋升治理，通过结合候选评估、TF-IDF语义重叠分析、影响判定与可配置审批策略，决定新知识、技能或工具载体是否纳入智能体持久运行时。在28个案例的治理基准测试中，无门控模式虽恢复92.86%任务但有害晋升率达53.57%，而治理模式将有害晋升降至0%（成功率25%），表明晋升治理是可衡量的准入控制边界。
"Harness-Aware Self-Evolving: Co-Evolving Model Weights, Harness, and Task Solutions",2026-07-04,OpenAlex,arXiv (Cornell University),,https://openalex.org/W7167749437,https://arxiv.org/pdf/2607.03935,10,self-evolution + agent,HASE提出了一种感知框架的自进化强化学习方法，使单一模型能在多轮动作空间中同时生成任务解决方案或编辑框架组件。实验表明，该方法在文本分类任务中匹配了GPT-OSS-120B模型性能，在alpha因子挖掘和圆填充算法发现中均达到最优结果。
SkillOpt-Lite: Better and Faster Agent Self-evolution via One Line of Vibe,2026-07-03,OpenAlex,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2607.03451,https://openalex.org/W7167747784,https://arxiv.org/pdf/2607.03451,24,agent self-evolution; self-evolution + agent,SkillOpt-Lite通过零阶优化形式化技能优化，提出基于文件系统轨迹探索、共识属性挖掘和独立验证门控的三原则，实现最小可行流水线。该方法在LiveMath上使GPT-5.5提升8.8分、GPT-5.4-nano提升25.4分，并自然泛化至完整工具优化，在SpreadsheetBench上使小模型超越大模型。
"Why Planetary Energy Leads to Mutual Lock-in Between Humans and Advanced AI, and the Necessity of Dyson Cloud (PRE-GHR Series IV)",2026-07-03,OpenAlex,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.20726218,https://doi.org/10.5281/zenodo.20726218,https://doi.org/10.5281/zenodo.20726218,19,self-evolution + agent; self-improving agent,该论文构建了自进化智能体集群能耗的幂律标度模型，从理论上推导了有限地球能源预算下的相互锁定均衡，并提供了生产系统的微观实证证据，提出以戴森云恒星能源捕获作为无界ASI自进化的物理基础。
SkillCoach: Self-Evolving Rubrics for Evaluating and Enhancing Agentic Skill-Use,2026-07-02,OpenAlex,arXiv (Cornell University),,https://openalex.org/W7167380667,https://arxiv.org/pdf/2607.01874,10,self-evolution + agent,SkillCoach提出一种自进化评估框架，通过从实际执行中推导技能导向的过程准则，从技能选择、遵循、组合及反思四个维度评估智能体行为，并将过程质量与偶然任务成功区分开。实验表明，该框架能提升评估质量、揭示最终准确率掩盖的失败，并为增强智能体技能使用提供比结果过滤更强的监督信号。
Next-Generation Agentic Reinforcement Learning Systems Enable Self-Evolving Agents,2026-07-01T16:08:02Z,arXiv,cs.DC,https://doi.org/10.48550/arxiv.2607.01120,https://arxiv.org/abs/2607.01120v2,https://arxiv.org/pdf/2607.01120v2,36,self-evolution + agent; self-evolving agent; self-evolving agents,该论文指出当前企业级大语言模型代理系统因缺乏标准化轨迹数据协议、企业级数据代理和统一进化控制平面，导致代理无法实现自我进化。作者提出下一代代理强化学习系统需围绕这三个支柱进行协同设计，并通过AReaL2.0实例展示了将现有RL基础设施重组为面向代理的在线学习循环的方法。
Self-Evolving Agents with Anytime-Valid Certificates,2026-07-01T12:34:52Z,arXiv,cs.AI,https://doi.org/10.48550/arxiv.2607.00871,https://arxiv.org/abs/2607.00871v1,https://arxiv.org/pdf/2607.00871v1,24,self-evolution + agent; self-evolving agents,SEA架构通过将自修改限制在小型转向适配器和版本化封装内，并利用随时有效门控机制在固定错误预算下生成可审计证书，实现了自进化代理的可靠更新。该架构结合五种验证器在环机制，在四个基础模型上的SWE-bench验证子集测试中，将强基础模型的性能提升了4至5个百分点。
Learning from Repair Experience: Self-Evolving Agents for Automated Vulnerability Repair,2026-07-01,OpenAlex,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21093912,https://doi.org/10.5281/zenodo.21093912,https://doi.org/10.5281/zenodo.21093912,24,self-evolution + agent; self-evolving agents,该论文提出一种基于修复经验学习的自进化智能体方法，用于自动化漏洞修复，通过智能体在修复过程中积累经验并自我改进，提升修复能力。
From evolution to autonomous modeling: need-driven self-system and intelligent agent self-evolution for remote sensing detection,2026-07-01,OpenAlex,Egyptian Informatics Journal,https://doi.org/10.1016/j.eij.2026.101025,https://doi.org/10.1016/j.eij.2026.101025,https://doi.org/10.1016/j.eij.2026.101025,24,agent self-evolution; self-evolution + agent,受生物进化学习启发，提出一种需求驱动的自系统模型，并基于此构建智能体自进化框架，使智能体无需大量标注数据即可实现无监督自主学习。在遥感图像目标检测任务中验证了该方法的可行性，表明其提供了一条通向自主智能的可行路径。
